"geneSymbol","modelName","tissue","cancerType","fc_clean","bf_scaled","modelId","geneId","isPanCancer","source"
"C11orf24","Mel-285","Eye","Melanoma","0.2851","5.982","SIDM01793","SIDG03020","","Broad"
"PCSK1","Mel-285","Eye","Melanoma","0.28518","5.983","SIDM01793","SIDG24172","","Broad"
"CCL11","Mel-285","Eye","Melanoma","0.28521","5.66","SIDM01793","SIDG03806","","Broad"
"TXNDC11","Mel-285","Eye","Melanoma","0.28528","5.984","SIDM01793","SIDG40007","","Broad"
"N4BP3","Mel-285","Eye","Melanoma","0.28531","5.984","SIDM01793","SIDG21260","","Broad"
"PRNP","Mel-285","Eye","Melanoma","0.28544","5.71","SIDM01793","SIDG25836","","Broad"
"ADD1","Mel-285","Eye","Melanoma","0.28546","5.592","SIDM01793","SIDG00453","","Broad"
"MOB3C","Mel-285","Eye","Melanoma","0.28547","5.592","SIDM01793","SIDG19887","","Broad"
"HLF","Mel-285","Eye","Melanoma","0.28547","5.464","SIDM01793","SIDG11441","","Broad"
"ELL2","Mel-285","Eye","Melanoma","0.28566","5.627","SIDM01793","SIDG07667","","Broad"
"TGFB1I1","Mel-285","Eye","Melanoma","0.28569","5.712","SIDM01793","SIDG37569","","Broad"
"IL25","Mel-285","Eye","Melanoma","0.28571","5.632","SIDM01793","SIDG13018","","Broad"
"MALT1","Mel-285","Eye","Melanoma","0.28577","5.697","SIDM01793","SIDG17149","","Broad"
"CCDC136","Mel-285","Eye","Melanoma","0.28584","5.558","SIDM01793","SIDG03724","","Broad"
"CCN6","Mel-285","Eye","Melanoma","0.2859","5.629","SIDM01793","SIDG41141","","Broad"
"SAPCD2","Mel-285","Eye","Melanoma","0.2859","5.988","SIDM01793","SIDG33676","","Broad"
"ABHD12","Mel-285","Eye","Melanoma","0.28594","5.559","SIDM01793","SIDG00123","","Broad"
"ITGAL","Mel-285","Eye","Melanoma","0.28595","5.634","SIDM01793","SIDG13303","","Broad"
"PKDREJ","Mel-285","Eye","Melanoma","0.28601","5.989","SIDM01793","SIDG24872","","Broad"
"ZHX2","Mel-285","Eye","Melanoma","0.28617","5.469","SIDM01793","SIDG41623","","Broad"
"C2CD2L","Mel-285","Eye","Melanoma","0.28618","5.991","SIDM01793","SIDG02758","","Broad"
"ZNF805","Mel-285","Eye","Melanoma","0.28621","5.74","SIDM01793","SIDG42328","","Broad"
"BDH1","Mel-285","Eye","Melanoma","0.28623","5.74","SIDM01793","SIDG02227","","Broad"
"BEST4","Mel-285","Eye","Melanoma","0.28631","5.47","SIDM01793","SIDG02256","","Broad"
"MYEOV","Mel-285","Eye","Melanoma","0.28633","5.717","SIDM01793","SIDG21116","","Broad"
"PUSL1","Mel-285","Eye","Melanoma","0.28637","5.599","SIDM01793","SIDG26359","","Broad"
"SDHA","Mel-285","Eye","Melanoma","0.28646","5.637","SIDM01793","SIDG33914","","Broad"
"WIPI1","Mel-285","Eye","Melanoma","0.28649","5.669","SIDM01793","SIDG41137","","Broad"
"INSM1","Mel-285","Eye","Melanoma","0.28663","5.635","SIDM01793","SIDG13130","","Broad"
"DHRS7","Mel-285","Eye","Melanoma","0.28664","5.472","SIDM01793","SIDG06530","","Broad"
"MLLT6","Mel-285","Eye","Melanoma","0.28671","5.601","SIDM01793","SIDG19811","","Broad"
"AMOTL2","Mel-285","Eye","Melanoma","0.28676","5.64","SIDM01793","SIDG00938","","Broad"
"MEX3D","Mel-285","Eye","Melanoma","0.28691","5.603","SIDM01793","SIDG17646","","Broad"
"CALHM2","Mel-285","Eye","Melanoma","0.287","5.706","SIDM01793","SIDG03363","","Broad"
"RND1","Mel-285","Eye","Melanoma","0.28713","5.639","SIDM01793","SIDG29074","","Broad"
"RANGRF","Mel-285","Eye","Melanoma","0.28715","5.639","SIDM01793","SIDG26672","","Broad"
"LRBA","Mel-285","Eye","Melanoma","0.2872","5.568","SIDM01793","SIDG16738","","Broad"
"PNMA8A","Mel-285","Eye","Melanoma","0.28729","5.477","SIDM01793","SIDG25145","","Broad"
"THAP10","Mel-285","Eye","Melanoma","0.28734","6","SIDM01793","SIDG37618","","Broad"
"CLSTN2","Mel-285","Eye","Melanoma","0.28734","5.569","SIDM01793","SIDG04900","","Broad"
"MYH15","Mel-285","Eye","Melanoma","0.28743","5.71","SIDM01793","SIDG21132","","Broad"
"PLD4","Mel-285","Eye","Melanoma","0.28743","5.606","SIDM01793","SIDG24977","","Broad"
"METTL9","Mel-285","Eye","Melanoma","0.28745","5.478","SIDM01793","SIDG17622","","Broad"
"MSC","Mel-285","Eye","Melanoma","0.2875","6.001","SIDM01793","SIDG20304","","Broad"
"TMEM53","Mel-285","Eye","Melanoma","0.28758","6.002","SIDM01793","SIDG37904","","Broad"
"CRNN","Mel-285","Eye","Melanoma","0.28759","5.642","SIDM01793","SIDG05430","","Broad"
"P2RY14","Mel-285","Eye","Melanoma","0.28762","5.646","SIDM01793","SIDG23763","","Broad"
"PCDHGB4","Mel-285","Eye","Melanoma","0.28763","6.002","SIDM01793","SIDG24100","","Broad"
"TBC1D2","Mel-285","Eye","Melanoma","0.2877","5.752","SIDM01793","SIDG37202","","Broad"
"LRP5L","Mel-285","Eye","Melanoma","0.28776","5.728","SIDM01793","SIDG16771","","Broad"
"SNX31","Mel-285","Eye","Melanoma","0.28776","5.678","SIDM01793","SIDG36024","","Broad"
"TRADD","Mel-285","Eye","Melanoma","0.28787","5.481","SIDM01793","SIDG38538","","Broad"
"BEAN1","Mel-285","Eye","Melanoma","0.28804","5.645","SIDM01793","SIDG02237","","Broad"
"GNAT3","Mel-285","Eye","Melanoma","0.28804","5.575","SIDM01793","SIDG10293","","Broad"
"JMJD4","Mel-285","Eye","Melanoma","0.28814","5.731","SIDM01793","SIDG13397","","Broad"
"CYP51A1","Mel-285","Eye","Melanoma","0.28815","5.731","SIDM01793","SIDG05992","","Broad"
"GTPBP3","Mel-285","Eye","Melanoma","0.28818","5.483","SIDM01793","SIDG10840","","Broad"
"SLC41A2","Mel-285","Eye","Melanoma","0.28832","5.756","SIDM01793","SIDG34981","","Broad"
"FAM218A","Mel-285","Eye","Melanoma","0.28835","5.716","SIDM01793","SIDG08729","","Broad"
"KCNJ2","Mel-285","Eye","Melanoma","0.28856","5.718","SIDM01793","SIDG13525","","Broad"
"C20orf141","Mel-285","Eye","Melanoma","0.28859","5.615","SIDM01793","SIDG03220","","Broad"
"KCNJ8","Mel-285","Eye","Melanoma","0.28866","6.011","SIDM01793","SIDG13532","","Broad"
"SLC25A19","Mel-285","Eye","Melanoma","0.28874","5.58","SIDM01793","SIDG34820","","Broad"
"STYXL2","Mel-285","Eye","Melanoma","0.28878","5.686","SIDM01793","SIDG07085","","Broad"
"GAP43","Mel-285","Eye","Melanoma","0.28881","5.76","SIDM01793","SIDG09793","","Broad"
"KIRREL2","Mel-285","Eye","Melanoma","0.28884","5.581","SIDM01793","SIDG13792","","Broad"
"CCT6B","Mel-285","Eye","Melanoma","0.28887","5.655","SIDM01793","SIDG03908","","Broad"
"MIR9-1HG","Mel-285","Eye","Melanoma","0.28893","5.737","SIDM01793","SIDG02683","","Broad"
"PLIN4","Mel-285","Eye","Melanoma","0.28902","6.013","SIDM01793","SIDG25027","","Broad"
"HEPH","Mel-285","Eye","Melanoma","0.28905","6.014","SIDM01793","SIDG11176","","Broad"
"PTGIR","Mel-285","Eye","Melanoma","0.28908","6.014","SIDM01793","SIDG26229","","Broad"
"RD3L","Mel-285","Eye","Melanoma","0.28913","5.688","SIDM01793","SIDG26983","","Broad"
"RBP7","Mel-285","Eye","Melanoma","0.28919","5.491","SIDM01793","SIDG26928","","Broad"
"ZNF471","Mel-285","Eye","Melanoma","0.28921","5.763","SIDM01793","SIDG42028","","Broad"
"ZNF507","Mel-285","Eye","Melanoma","0.28922","5.723","SIDM01793","SIDG42052","","Broad"
"EPHA4","Mel-285","Eye","Melanoma","0.28929","5.724","SIDM01793","SIDG07880","","Broad"
"MAGEB6","Mel-285","Eye","Melanoma","0.28935","5.584","SIDM01793","SIDG17104","","Broad"
"ZDHHC22","Mel-285","Eye","Melanoma","0.28936","5.659","SIDM01793","SIDG41546","","Broad"
"PTPN5","Mel-285","Eye","Melanoma","0.28939","5.492","SIDM01793","SIDG26283","","Broad"
"HVCN1","Mel-285","Eye","Melanoma","0.2894","6.016","SIDM01793","SIDG12208","","Broad"
"ZNF808","Mel-285","Eye","Melanoma","0.28948","5.691","SIDM01793","SIDG42331","","Broad"
"FBXO2","Mel-285","Eye","Melanoma","0.28954","5.622","SIDM01793","SIDG08873","","Broad"
"MED25","Mel-285","Eye","Melanoma","0.28957","5.741","SIDM01793","SIDG17519","","Broad"
"PLD2","Mel-285","Eye","Melanoma","0.28962","5.622","SIDM01793","SIDG24975","","Broad"
"CGN","Mel-285","Eye","Melanoma","0.28964","5.658","SIDM01793","SIDG04502","","Broad"
"MXI1","Mel-285","Eye","Melanoma","0.28968","5.587","SIDM01793","SIDG21079","","Broad"
"POU1F1","Mel-285","Eye","Melanoma","0.28969","5.623","SIDM01793","SIDG25311","","Broad"
"S1PR2","Mel-285","Eye","Melanoma","0.28971","5.767","SIDM01793","SIDG33565","","Broad"
"DNAJC27","Mel-285","Eye","Melanoma","0.28976","5.743","SIDM01793","SIDG06779","","Broad"
"METTL7B","Mel-285","Eye","Melanoma","0.28979","5.495","SIDM01793","SIDG17619","","Broad"
"BCL11B","Mel-285","Eye","Melanoma","0.2898","5.768","SIDM01793","SIDG02202","","Broad"
"BLOC1S4","Mel-285","Eye","Melanoma","0.28984","5.663","SIDM01793","SIDG02325","","Broad"
"KRT25","Mel-285","Eye","Melanoma","0.2899","5.496","SIDM01793","SIDG14143","","Broad"
"AGGF1","Mel-285","Eye","Melanoma","0.29","5.729","SIDM01793","SIDG00611","","Broad"
"ZFAND2A","Mel-285","Eye","Melanoma","0.29003","5.664","SIDM01793","SIDG41556","","Broad"
"SCN4A","Mel-285","Eye","Melanoma","0.29013","5.73","SIDM01793","SIDG33843","","Broad"
"TRAF3IP1","Mel-285","Eye","Melanoma","0.29022","5.662","SIDM01793","SIDG38542","","Broad"
"ACTL8","Mel-285","Eye","Melanoma","0.29033","5.697","SIDM01793","SIDG00310","","Broad"
"PCK1","Mel-285","Eye","Melanoma","0.29038","5.698","SIDM01793","SIDG24127","","Broad"
"SLC8A3","Mel-285","Eye","Melanoma","0.29047","5.748","SIDM01793","SIDG34632","","Broad"
"RABEP2","Mel-285","Eye","Melanoma","0.29051","5.699","SIDM01793","SIDG26562","","Broad"
"NACC2","Mel-285","Eye","Melanoma","0.29052","5.629","SIDM01793","SIDG21297","","Broad"
"PARD3B","Mel-285","Eye","Melanoma","0.29075","6.027","SIDM01793","SIDG23914","","Broad"
"HOXB2","Mel-285","Eye","Melanoma","0.29078","5.669","SIDM01793","SIDG11873","","Broad"
"CIB1","Mel-285","Eye","Melanoma","0.29084","5.751","SIDM01793","SIDG04671","","Broad"
"RORA","Mel-285","Eye","Melanoma","0.29085","5.701","SIDM01793","SIDG31255","","Broad"
"TMEM179B","Mel-285","Eye","Melanoma","0.29089","5.751","SIDM01793","SIDG38037","","Broad"
"POMC","Mel-285","Eye","Melanoma","0.29101","6.029","SIDM01793","SIDG25274","","Broad"
"ECHDC2","Mel-285","Eye","Melanoma","0.29103","5.504","SIDM01793","SIDG07278","","Broad"
"RSRP1","Mel-285","Eye","Melanoma","0.29106","5.753","SIDM01793","SIDG33474","","Broad"
"EFNA5","Mel-285","Eye","Melanoma","0.29113","5.753","SIDM01793","SIDG07439","","Broad"
"ICA1L","Mel-285","Eye","Melanoma","0.29116","5.634","SIDM01793","SIDG12246","","Broad"
"CTRL","Mel-285","Eye","Melanoma","0.2912","5.505","SIDM01793","SIDG05682","","Broad"
"ADAMTSL2","Mel-285","Eye","Melanoma","0.29123","5.778","SIDM01793","SIDG00422","","Broad"
"UBTD1","Mel-285","Eye","Melanoma","0.29132","5.779","SIDM01793","SIDG40231","","Broad"
"SEMA5A","Mel-285","Eye","Melanoma","0.29136","5.755","SIDM01793","SIDG34042","","Broad"
"DENND2D","Mel-285","Eye","Melanoma","0.29138","5.599","SIDM01793","SIDG06366","","Broad"
"TLX1","Mel-285","Eye","Melanoma","0.29144","5.756","SIDM01793","SIDG37790","","Broad"
"ARL9","Mel-285","Eye","Melanoma","0.29149","5.507","SIDM01793","SIDG01501","","Broad"
"TK1","Mel-285","Eye","Melanoma","0.29155","5.636","SIDM01793","SIDG37750","","Broad"
"ARHGAP15","Mel-285","Eye","Melanoma","0.29165","5.601","SIDM01793","SIDG01368","","Broad"
"PTPRCAP","Mel-285","Eye","Melanoma","0.29165","5.757","SIDM01793","SIDG26301","","Broad"
"LPIN2","Mel-285","Eye","Melanoma","0.29165","5.782","SIDM01793","SIDG16729","","Broad"
"GNG10","Mel-285","Eye","Melanoma","0.29168","5.757","SIDM01793","SIDG10313","","Broad"
"FMNL2","Mel-285","Eye","Melanoma","0.29177","5.708","SIDM01793","SIDG09206","","Broad"
"PLD5","Mel-285","Eye","Melanoma","0.29191","5.678","SIDM01793","SIDG24978","","Broad"
"UNCX","Mel-285","Eye","Melanoma","0.29194","5.784","SIDM01793","SIDG40372","","Broad"
"CCR10","Mel-285","Eye","Melanoma","0.29198","5.709","SIDM01793","SIDG03889","","Broad"
"CTNNB1","Mel-285","Eye","Melanoma","0.29199","5.784","SIDM01793","SIDG05669","","Broad"
"GREB1L","Mel-285","Eye","Melanoma","0.29211","5.71","SIDM01793","SIDG10640","","Broad"
"AGA","Mel-285","Eye","Melanoma","0.29238","5.642","SIDM01793","SIDG00583","","Broad"
"UPB1","Mel-285","Eye","Melanoma","0.29242","5.763","SIDM01793","SIDG40380","","Broad"
"PCDH19","Mel-285","Eye","Melanoma","0.29257","5.714","SIDM01793","SIDG24044","","Broad"
"SIRT5","Mel-285","Eye","Melanoma","0.29275","5.75","SIDM01793","SIDG34488","","Broad"
"AMN","Mel-285","Eye","Melanoma","0.29291","5.791","SIDM01793","SIDG00934","","Broad"
"TMPRSS6","Mel-285","Eye","Melanoma","0.29292","5.791","SIDM01793","SIDG38168","","Broad"
"LCN12","Mel-285","Eye","Melanoma","0.293","6.045","SIDM01793","SIDG14471","","Broad"
"RBPMS2","Mel-285","Eye","Melanoma","0.293","5.768","SIDM01793","SIDG26940","","Broad"
"LRRC43","Mel-285","Eye","Melanoma","0.29306","5.684","SIDM01793","SIDG16848","","Broad"
"TDRD9","Mel-285","Eye","Melanoma","0.29313","5.752","SIDM01793","SIDG37412","","Broad"
"GPRC5D","Mel-285","Eye","Melanoma","0.29319","5.648","SIDM01793","SIDG10591","","Broad"
"ANKH","Mel-285","Eye","Melanoma","0.29339","5.614","SIDM01793","SIDG00997","","Broad"
"ASB5","Mel-285","Eye","Melanoma","0.29349","5.651","SIDM01793","SIDG01615","","Broad"
"HUS1B","Mel-285","Eye","Melanoma","0.29351","5.615","SIDM01793","SIDG12200","","Broad"
"STAC2","Mel-285","Eye","Melanoma","0.29354","5.772","SIDM01793","SIDG36643","","Broad"
"CBX4","Mel-285","Eye","Melanoma","0.29365","5.772","SIDM01793","SIDG03595","","Broad"
"ZNF709","Mel-285","Eye","Melanoma","0.29375","5.652","SIDM01793","SIDG42244","","Broad"
"CYP2C18","Mel-285","Eye","Melanoma","0.29379","5.653","SIDM01793","SIDG05894","","Broad"
"KCNQ4","Mel-285","Eye","Melanoma","0.29388","5.758","SIDM01793","SIDG13578","","Broad"
"CHST15","Mel-285","Eye","Melanoma","0.29393","5.775","SIDM01793","SIDG04657","","Broad"
"RLN1","Mel-285","Eye","Melanoma","0.29396","6.053","SIDM01793","SIDG27277","","Broad"
"TRIM24","Mel-285","Eye","Melanoma","0.29399","6.053","SIDM01793","SIDG39069","","Broad"
"CFAP53","Mel-285","Eye","Melanoma","0.29401","5.525","SIDM01793","SIDG04435","","Broad"
"KLK13","Mel-285","Eye","Melanoma","0.29406","5.655","SIDM01793","SIDG13903","","Broad"
"SLC51B","Mel-285","Eye","Melanoma","0.29441","5.778","SIDM01793","SIDG35006","","Broad"
"CHRDL2","Mel-285","Eye","Melanoma","0.29455","5.529","SIDM01793","SIDG04616","","Broad"
"SORT1","Mel-285","Eye","Melanoma","0.29457","5.623","SIDM01793","SIDG36070","","Broad"
"NPC1","Mel-285","Eye","Melanoma","0.29458","5.78","SIDM01793","SIDG22114","","Broad"
"RUNX3","Mel-285","Eye","Melanoma","0.29458","5.696","SIDM01793","SIDG33532","","Broad"
"DEFA4","Mel-285","Eye","Melanoma","0.29468","5.699","SIDM01793","SIDG06282","","Broad"
"OSR2","Mel-285","Eye","Melanoma","0.29473","5.805","SIDM01793","SIDG23662","","Broad"
"ASCL4","Mel-285","Eye","Melanoma","0.29476","5.66","SIDM01793","SIDG01637","","Broad"
"STXBP6","Mel-285","Eye","Melanoma","0.29479","5.66","SIDM01793","SIDG36817","","Broad"
"PRRT3","Mel-285","Eye","Melanoma","0.29484","5.625","SIDM01793","SIDG25952","","Broad"
"GALNT10","Mel-285","Eye","Melanoma","0.29484","6.06","SIDM01793","SIDG09771","","Broad"
"NEIL3","Mel-285","Eye","Melanoma","0.29485","5.66","SIDM01793","SIDG21691","","Broad"
"PRR23B","Mel-285","Eye","Melanoma","0.29485","5.7","SIDM01793","SIDG25923","","Broad"
"PCDHGA9","Mel-285","Eye","Melanoma","0.29487","5.625","SIDM01793","SIDG24093","","Broad"
"ERBIN","Mel-285","Eye","Melanoma","0.29495","5.532","SIDM01793","SIDG07930","","Broad"
"REXO4","Mel-285","Eye","Melanoma","0.29501","5.626","SIDM01793","SIDG27068","","Broad"
"ACVR1C","Mel-285","Eye","Melanoma","0.29514","5.627","SIDM01793","SIDG00346","","Broad"
"RINL","Mel-285","Eye","Melanoma","0.29525","5.701","SIDM01793","SIDG27248","","Broad"
"ARHGEF7","Mel-285","Eye","Melanoma","0.29529","5.769","SIDM01793","SIDG01418","","Broad"
"ZNF621","Mel-285","Eye","Melanoma","0.29531","5.701","SIDM01793","SIDG42165","","Broad"
"PLBD2","Mel-285","Eye","Melanoma","0.29533","5.769","SIDM01793","SIDG24945","","Broad"
"ZBED2","Mel-285","Eye","Melanoma","0.29538","5.769","SIDM01793","SIDG41406","","Broad"
"COX7A1","Mel-285","Eye","Melanoma","0.29538","5.769","SIDM01793","SIDG05272","","Broad"
"SGIP1","Mel-285","Eye","Melanoma","0.29553","5.811","SIDM01793","SIDG34299","","Broad"
"CSTB","Mel-285","Eye","Melanoma","0.29558","5.705","SIDM01793","SIDG05575","","Broad"
"CD163L1","Mel-285","Eye","Melanoma","0.29563","5.736","SIDM01793","SIDG04001","","Broad"
"TYSND1","Mel-285","Eye","Melanoma","0.29571","5.737","SIDM01793","SIDG40042","","Broad"
"PTGS2","Mel-285","Eye","Melanoma","0.29575","5.772","SIDM01793","SIDG26234","","Broad"
"MTMR14","Mel-285","Eye","Melanoma","0.29583","5.538","SIDM01793","SIDG20727","","Broad"
"LCT","Mel-285","Eye","Melanoma","0.29594","5.79","SIDM01793","SIDG14479","","Broad"
"DOK4","Mel-285","Eye","Melanoma","0.29606","5.815","SIDM01793","SIDG06879","","Broad"
"TMEM79","Mel-285","Eye","Melanoma","0.29621","5.635","SIDM01793","SIDG37929","","Broad"
"TAFA2","Mel-285","Eye","Melanoma","0.29633","5.671","SIDM01793","SIDG08353","","Broad"
"RBM27","Mel-285","Eye","Melanoma","0.29638","5.672","SIDM01793","SIDG26851","","Broad"
"CLUL1","Mel-285","Eye","Melanoma","0.29639","5.709","SIDM01793","SIDG04923","","Broad"
"EGR3","Mel-285","Eye","Melanoma","0.29642","5.818","SIDM01793","SIDG07469","","Broad"
"GRIK3","Mel-285","Eye","Melanoma","0.29646","5.777","SIDM01793","SIDG10660","","Broad"
"HLX","Mel-285","Eye","Melanoma","0.29649","5.712","SIDM01793","SIDG11445","","Broad"
"LAMA3","Mel-285","Eye","Melanoma","0.29664","5.819","SIDM01793","SIDG14351","","Broad"
"ISX","Mel-285","Eye","Melanoma","0.29665","5.674","SIDM01793","SIDG13276","","Broad"
"ERGIC2","Mel-285","Eye","Melanoma","0.29666","5.744","SIDM01793","SIDG07952","","Broad"
"ZNF432","Mel-285","Eye","Melanoma","0.29676","5.712","SIDM01793","SIDG42002","","Broad"
"TRAF3","Mel-285","Eye","Melanoma","0.29677","5.78","SIDM01793","SIDG38541","","Broad"
"TAF1L","Mel-285","Eye","Melanoma","0.29695","5.746","SIDM01793","SIDG37080","","Broad"
"TDRD12","Mel-285","Eye","Melanoma","0.29698","5.716","SIDM01793","SIDG37414","","Broad"
"PDLIM2","Mel-285","Eye","Melanoma","0.29698","5.64","SIDM01793","SIDG24281","","Broad"
"LDLRAP1","Mel-285","Eye","Melanoma","0.29706","5.798","SIDM01793","SIDG14510","","Broad"
"NPM2","Mel-285","Eye","Melanoma","0.29709","5.747","SIDM01793","SIDG22206","","Broad"
"CD3G","Mel-285","Eye","Melanoma","0.2971","5.641","SIDM01793","SIDG03935","","Broad"
"BIRC3","Mel-285","Eye","Melanoma","0.29719","5.677","SIDM01793","SIDG02303","","Broad"
"NYX","Mel-285","Eye","Melanoma","0.29725","5.8","SIDM01793","SIDG22542","","Broad"
"PINK1","Mel-285","Eye","Melanoma","0.29739","5.749","SIDM01793","SIDG24700","","Broad"
"CDR2L","Mel-285","Eye","Melanoma","0.29741","5.679","SIDM01793","SIDG04206","","Broad"
"MAVS","Mel-285","Eye","Melanoma","0.29742","5.785","SIDM01793","SIDG17349","","Broad"
"MAGEA10","Mel-285","Eye","Melanoma","0.29746","5.801","SIDM01793","SIDG17095","","Broad"
"DCSTAMP","Mel-285","Eye","Melanoma","0.29748","5.718","SIDM01793","SIDG06142","","Broad"
"STC2","Mel-285","Eye","Melanoma","0.29754","5.55","SIDM01793","SIDG36692","","Broad"
"MMRN1","Mel-285","Eye","Melanoma","0.29754","6.081","SIDM01793","SIDG19864","","Broad"
"TARBP2","Mel-285","Eye","Melanoma","0.29755","6.081","SIDM01793","SIDG37134","","Broad"
"LRP5","Mel-285","Eye","Melanoma","0.29759","5.751","SIDM01793","SIDG16770","","Broad"
"IFI27","Mel-285","Eye","Melanoma","0.29759","5.68","SIDM01793","SIDG12311","","Broad"
"ATG3","Mel-285","Eye","Melanoma","0.29773","5.552","SIDM01793","SIDG01737","","Broad"
"GPCPD1","Mel-285","Eye","Melanoma","0.29774","5.72","SIDM01793","SIDG10470","","Broad"
"RTP3","Mel-285","Eye","Melanoma","0.29775","6.083","SIDM01793","SIDG33512","","Broad"
"ODAPH","Mel-285","Eye","Melanoma","0.29777","5.646","SIDM01793","SIDG22581","","Broad"
"PTCRA","Mel-285","Eye","Melanoma","0.29789","5.647","SIDM01793","SIDG26194","","Broad"
"IFIT3","Mel-285","Eye","Melanoma","0.29797","5.683","SIDM01793","SIDG12323","","Broad"
"LURAP1","Mel-285","Eye","Melanoma","0.298","5.789","SIDM01793","SIDG16959","","Broad"
"GALK1","Mel-285","Eye","Melanoma","0.29806","6.086","SIDM01793","SIDG09758","","Broad"
"IMPG1","Mel-285","Eye","Melanoma","0.29812","5.831","SIDM01793","SIDG13072","","Broad"
"MTMR1","Mel-285","Eye","Melanoma","0.29827","5.685","SIDM01793","SIDG20715","","Broad"
"LYPD6","Mel-285","Eye","Melanoma","0.29829","5.832","SIDM01793","SIDG17000","","Broad"
"UBASH3A","Mel-285","Eye","Melanoma","0.29831","5.556","SIDM01793","SIDG40083","","Broad"
"BRME1","Mel-285","Eye","Melanoma","0.29838","5.651","SIDM01793","SIDG03204","","Broad"
"DISC1","Mel-285","Eye","Melanoma","0.29844","5.725","SIDM01793","SIDG06595","","Broad"
"VWCE","Mel-285","Eye","Melanoma","0.29844","5.727","SIDM01793","SIDG40961","","Broad"
"ZNF821","Mel-285","Eye","Melanoma","0.29847","5.651","SIDM01793","SIDG42339","","Broad"
"IFI44L","Mel-285","Eye","Melanoma","0.29847","5.651","SIDM01793","SIDG12317","","Broad"
"KCNH6","Mel-285","Eye","Melanoma","0.29848","6.089","SIDM01793","SIDG13515","","Broad"
"DSG2","Mel-285","Eye","Melanoma","0.29861","5.758","SIDM01793","SIDG07012","","Broad"
"ANKRD13C","Mel-285","Eye","Melanoma","0.29866","5.653","SIDM01793","SIDG01018","","Broad"
"EPS15","Mel-285","Eye","Melanoma","0.29875","5.729","SIDM01793","SIDG07916","","Broad"
"CD40LG","Mel-285","Eye","Melanoma","0.29879","5.559","SIDM01793","SIDG03963","","Broad"
"SEMA4A","Mel-285","Eye","Melanoma","0.29879","5.729","SIDM01793","SIDG34036","","Broad"
"GPD1","Mel-285","Eye","Melanoma","0.29887","5.728","SIDM01793","SIDG10471","","Broad"
"PIWIL2","Mel-285","Eye","Melanoma","0.29887","5.654","SIDM01793","SIDG24851","","Broad"
"RAB17","Mel-285","Eye","Melanoma","0.29891","5.837","SIDM01793","SIDG26518","","Broad"
"ZNF454","Mel-285","Eye","Melanoma","0.29891","5.837","SIDM01793","SIDG42019","","Broad"
"NDUFV1","Mel-285","Eye","Melanoma","0.29892","5.56","SIDM01793","SIDG21651","","Broad"
"APP","Mel-285","Eye","Melanoma","0.29894","5.796","SIDM01793","SIDG01284","","Broad"
"UBASH3B","Mel-285","Eye","Melanoma","0.29902","5.813","SIDM01793","SIDG40084","","Broad"
"NUDT19","Mel-285","Eye","Melanoma","0.29909","6.094","SIDM01793","SIDG22435","","Broad"
"CASD1","Mel-285","Eye","Melanoma","0.2991","6.094","SIDM01793","SIDG03496","","Broad"
"TMEM151B","Mel-285","Eye","Melanoma","0.29911","5.732","SIDM01793","SIDG38006","","Broad"
"TMEM163","Mel-285","Eye","Melanoma","0.29921","5.657","SIDM01793","SIDG38017","","Broad"
"NRCAM","Mel-285","Eye","Melanoma","0.29924","5.692","SIDM01793","SIDG22284","","Broad"
"SLC4A1","Mel-285","Eye","Melanoma","0.29924","5.798","SIDM01793","SIDG34560","","Broad"
"C20orf202","Mel-285","Eye","Melanoma","0.29928","5.693","SIDM01793","SIDG03228","","Broad"
"TNFAIP8L2","Mel-285","Eye","Melanoma","0.29936","5.84","SIDM01793","SIDG38218","","Broad"
"ANKAR","Mel-285","Eye","Melanoma","0.29941","5.734","SIDM01793","SIDG00991","","Broad"
"MYOD1","Mel-285","Eye","Melanoma","0.29942","5.658","SIDM01793","SIDG21206","","Broad"
"SHE","Mel-285","Eye","Melanoma","0.29943","5.658","SIDM01793","SIDG34383","","Broad"
"CLCN2","Mel-285","Eye","Melanoma","0.29951","6.097","SIDM01793","SIDG04770","","Broad"
"LGALS3","Mel-285","Eye","Melanoma","0.29956","5.817","SIDM01793","SIDG14548","","Broad"
"KNCN","Mel-285","Eye","Melanoma","0.29957","5.817","SIDM01793","SIDG13933","","Broad"
"SHH","Mel-285","Eye","Melanoma","0.2996","5.695","SIDM01793","SIDG34387","","Broad"
"JAG2","Mel-285","Eye","Melanoma","0.29983","5.767","SIDM01793","SIDG13372","","Broad"
"FAM78A","Mel-285","Eye","Melanoma","0.29984","5.567","SIDM01793","SIDG08449","","Broad"
"TTLL9","Mel-285","Eye","Melanoma","0.29985","5.803","SIDM01793","SIDG39824","","Broad"
"CCHCR1","Mel-285","Eye","Melanoma","0.29997","5.662","SIDM01793","SIDG03789","","Broad"
"CD19","Mel-285","Eye","Melanoma","0.29998","5.82","SIDM01793","SIDG03947","","Broad"
"TRIQK","Mel-285","Eye","Melanoma","0.30006","5.769","SIDM01793","SIDG39177","","Broad"
"TBC1D24","Mel-285","Eye","Melanoma","0.30009","5.821","SIDM01793","SIDG37249","","Broad"
"ANGPTL3","Mel-285","Eye","Melanoma","0.30021","5.77","SIDM01793","SIDG00977","","Broad"
"DESI2","Mel-285","Eye","Melanoma","0.30029","5.57","SIDM01793","SIDG06395","","Broad"
