gene_pair_id	sorted_gene_pair	targetA	targetB	sgrna_group	cell_line_label	qc_group	cancer_type	depMapID	CMP_model_id	mean_norm_gi	median_norm_gi	variance_norm_gi	nexp	n_replicates	n_guide_pairs	n_sig_guide_pairs	pct_sig_guide_pairs	mean_grna_count_all	median_norm_gi_all	variance_norm_gi_all	svar	gi_t_score	plow	phigh	fdr	is_bassik_hit	targetA__is_single_depleted	targetB__is_single_depleted	targetA__is_expressed	targetB__is_expressed	targetA__is_depleted_mageck	targetB__is_depleted_mageck	targetA__is_enriched_mageck	targetB__is_enriched_mageck	targetA__is_depleted_bagel	targetB__is_depleted_bagel	targetA__is_common_essential_bagel2	targetB__is_common_essential_bagel2	targetA__is_common_nonessential_bagel2	targetB__is_common_nonessential_bagel2	targetA__is_common_essential_depmap_ceres	targetB__is_common_essential_depmap_ceres	targetA__is_common_essential_depmap_chronos	targetB__is_common_essential_depmap_chronos	targetA__is_common_nonessential_depmap_ceres	targetB__is_common_nonessential_depmap_ceres	targetA__is_depmap_dependent	targetA__n_depmap_dependent_cell_lines	targetB__is_depmap_dependent	targetB__n_depmap_dependent_cell_lines	targetA__tpm_log2ps1	targetB__tpm_log2ps1	targetA__total_copy_number	targetB__total_copy_number	CMP_mutation__gene_symbol	CMP_mutation__protein_mutation	CMP_mutation__rna_mutation	CMP_mutation__cdna_mutation	CMP_mutation__effect
SEC23A|SAR1A	SAR1A|SEC23A	SEC23A	SAR1A	Achilles	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.161331561570877	0.127598336415616	0.687969480102048	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0181375629646127	0.738007310518043	0.769744996642298	0.230255003357702	0.769744996642298	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	5.2475478068903	5.30231905094883	NA	NA	NA	NA	NA	NA	NA
SLC35F4|SLC35F3	SLC35F3|SLC35F4	SLC35F4	SLC35F3	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.236787510926753	0.226030689767684	0.890616435812389	84	3	28	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0216260974673022	1.34520980447567	0.910721254552523	0.0892787454474767	0.910721254552523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA
JAG1|JAG2	JAG1|JAG2	JAG1	JAG2	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.405319658277371	0.432836049808802	0.613246211404483	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0173510022414804	3.07181579583582	0.998936195117147	0.00106380488285274	0.998936195117147	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.963474123974886	3.55704241526372	NA	NA	NA	NA	NA	NA	NA
ZEB1|STX4	STX4|ZEB1	ZEB1	STX4	Emanuel	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.251509860586795	0.250814964722961	0.605802509987153	96	3	32	1	3.12	92.8015564202335	0.0282066337716818	1.00024946726367	0.0172726474897191	1.6937993371048	0.954848289938621	0.0451517100613786	0.954848289938621	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.790772037862	4.67016051412663	NA	NA	NA	NA	NA	NA	NA
TRIM25|RNF125	RNF125|TRIM25	TRIM25	RNF125	Achilles	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.102772398307936	0.0814547022644843	0.877715343486561	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0201348878423444	0.375257388171575	0.646265473155473	0.353734526844527	0.646265473155473	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.17312743348066	3.40871186102943	NA	NA	NA	NA	NA	NA	NA
QSOX1|MRPL55	MRPL55|QSOX1	QSOX1	MRPL55	Emanuel	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	-0.332817780019492	-0.353035368362977	0.886465224315016	96	3	32	3	9.38	92.8015564202335	0.0282066337716818	1.00024946726367	0.020226991851065	-2.68061900228433	0.00367430652385597	0.996325693476144	0.00367430652385597	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	NA	5.44028782084042	6.28318097894557	NA	NA	NA	NA	NA	NA	NA
TOB2|TOB1	TOB1|TOB2	TOB2	TOB1	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	-0.168667013039141	-0.0590865170592792	0.90516805820745	96	3	32	1	3.12	92.8015564202335	0.0282066337716818	1.00024946726367	0.0204238637867748	-0.610817142371666	0.270660321706166	0.729339678293834	0.270660321706166	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.88752527074159	4.93828579188405	NA	NA	NA	NA	NA	NA	NA
LIMK1|LIMK2	LIMK1|LIMK2	LIMK1	LIMK2	Achilles	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	-0.144577707929137	-0.140672774166394	0.783562862634247	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0191438090965306	-1.22056951932433	0.111124526455694	0.888875473544306	0.111124526455694	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.60880924267552	3.99638874644762	NA	NA	NA	NA	NA	NA	NA
TANC1|TANC2	TANC1|TANC2	TANC1	TANC2	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.297637540758751	0.222336139080437	0.926878485865665	84	3	28	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0220629896366188	1.3069511864866	0.904385354870524	0.0956146451294763	0.904385354870524	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	4.0866139474095	2.25398926623079	NA	NA	NA	NA	NA	NA	NA
SIRPA|TYROBP	SIRPA|TYROBP	SIRPA	TYROBP	Achilles	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.347425766955995	0.423290104686928	0.793533239477586	72	3	24	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0220723034632228	2.65928590252365	0.996084675926286	0.00391532407371353	0.996084675926286	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	4.85249829878989	0	NA	NA	NA	NA	NA	NA	NA
LNX1|LNX2	LNX1|LNX2	LNX1	LNX2	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.0495999009280443	0.0517115128534077	0.788323045635287	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0191939162860152	0.169658734485436	0.567360735695618	0.432639264304382	0.567360735695618	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.298658315564515	2.10433665981474	NA	NA	NA	NA	NA	NA	NA
GOLT1B|GOLT1A	GOLT1A|GOLT1B	GOLT1B	GOLT1A	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.188238318766542	0.209885219933484	0.73710179051503	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0186547451794862	1.33017591815953	0.908269841667039	0.0917301583329607	0.908269841667039	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	4.90977310414164	0.070389327891398	NA	NA	NA	NA	NA	NA	NA
CTNNB1|FLT1	CTNNB1|FLT1	CTNNB1	FLT1	Jen Uveal	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.442140108367736	0.302054277840205	0.503815267466253	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0161990975684464	2.15161021962368	0.984285966725091	0.0157140332749094	0.984285966725091	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	8.11914863981125	0	NA	NA	NA	NA	NA	NA	NA
SOS2|SOS1	SOS1|SOS2	SOS2	SOS1	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.232890622966772	0.302725684528426	0.828974516335033	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0196218265039073	1.95975947489468	0.974988045023778	0.0250119549762219	0.974988045023778	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.53231695933277	6.76234881564413	NA	NA	NA	NA	NA	NA	NA
GRIP2|GRIP1	GRIP1|GRIP2	GRIP2	GRIP1	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.337790410443034	0.369442487449507	0.754212473337787	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0188348576302521	2.48641424554474	0.993548116768422	0.00645188323157786	0.993548116768422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.16349873228288	0.432959407276106	NA	NA	NA	NA	NA	NA	NA
RAP1GAP|RAP1GAP2	RAP1GAP|RAP1GAP2	RAP1GAP	RAP1GAP2	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.125047052446711	0.0378579402666758	0.839154724300681	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0197289865877562	0.0687121786481196	0.527390638020887	0.472609361979113	0.527390638020887	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	4.14241343787374	2.79493566280354	NA	NA	NA	NA	NA	NA	NA
ABCB1|MBD4	ABCB1|MBD4	ABCB1	MBD4	Jen Uveal	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.0879458347793272	0.106948269692208	0.60384666429008	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0172520596402762	0.599492781261595	0.725577838773189	0.274422161226811	0.725577838773189	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.443606651475615	3.76553474636298	NA	NA	NA	NA	NA	NA	NA
IRF4|IRF8	IRF4|IRF8	IRF4	IRF8	Achilles	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	-0.118748315120321	-0.0342886292018991	0.841483778021786	96	3	32	2	6.25	92.8015564202335	0.0282066337716818	1.00024946726367	0.0197535029427152	-0.444656903328717	0.328283859204087	0.671716140795913	0.328283859204087	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.38404980679516	0	NA	NA	NA	NA	NA	NA	NA
PDGFD|PDGFC	PDGFC|PDGFD	PDGFD	PDGFC	Jen Uveal	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.264776605431441	0.328327309773589	0.751302253075923	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0188042237327588	2.18860915274721	0.985687369995877	0.0143126300041225	0.985687369995877	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.124328135002202	1.43829285157915	NA	NA	NA	NA	NA	NA	NA
PLXDC2|PLXDC1	PLXDC1|PLXDC2	PLXDC2	PLXDC1	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.11267645256638	0.257238600168681	0.653853939848031	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0177784520145704	1.7177071755601	0.957074980059067	0.0429250199409327	0.957074980059067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.748461233004036	0.887525270741587	NA	NA	NA	NA	NA	NA	NA
RECK|TTC7A	RECK|TTC7A	RECK	TTC7A	Emanuel	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.151445034027536	0.167634930412587	1.02016168646291	96	3	32	1	3.12	92.8015564202335	0.0282066337716818	1.00024946726367	0.0216343230315691	0.947936545278547	0.828419120540087	0.171580879459913	0.828419120540087	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.23112515787905	1.25701061820602	NA	NA	NA	NA	NA	NA	NA
TCF12|TCF4	TCF4|TCF12	TCF12	TCF4	Jen Uveal	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.328662941437773	0.28703158111914	0.724582369157058	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0185229617967707	1.90173902599298	0.971397359427235	0.0286026405727653	0.971397359427235	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	5.77003613859792	0	NA	NA	NA	NA	NA	NA	NA
GBX2|GBX1	GBX1|GBX2	GBX2	GBX1	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.116451426573421	0.192594271140559	0.876927611572508	96	3	32	1	3.12	92.8015564202335	0.0282066337716818	1.00024946726367	0.0201265959274597	1.15873463909475	0.876717816600132	0.123282183399868	0.876717816600132	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	2.0036022366802	0.01435529297707	NA	NA	NA	NA	NA	NA	NA
ZNF423|ZNF521	ZNF423|ZNF521	ZNF423	ZNF521	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.509693333648849	0.603427993187982	0.789815638839935	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0192096277934326	4.1502621447546	0.999983395264425	1.66047355754095e-05	0.999983395264425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0.594548549550354	NA	NA	NA	NA	NA	NA	NA
ERN2|ERN1	ERN1|ERN2	ERN2	ERN1	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.358778572704785	0.379486951930353	0.664686909560473	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0178924832747014	2.62614382644415	0.995682084061164	0.00431791593883557	0.995682084061164	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	2.40599235967584	NA	NA	NA	NA	NA	NA	NA
GYS1|GYS2	GYS1|GYS2	GYS1	GYS2	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.393488231077039	0.353642210111705	0.980694578818381	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0212188797932057	2.23410613750495	0.987261954861067	0.0127380451389326	0.987261954861067	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	5.38370429247405	0	NA	NA	NA	NA	NA	NA	NA
RNF130|RNF103	RNF103|RNF130	RNF130	RNF103	Achilles	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.141579783078802	0.11656480452669	1.12926587832084	96	3	32	1	3.12	92.8015564202335	0.0282066337716818	1.00024946726367	0.022782788209021	0.585387277935397	0.720856329451389	0.279143670548611	0.720856329451389	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	4.58195375084882	3.92599941855622	NA	NA	NA	NA	NA	NA	NA
CLIP4|SPDEF	CLIP4|SPDEF	CLIP4	SPDEF	Emanuel	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.337057223815991	0.406578692999862	0.823248946919204	96	3	32	1	3.12	92.8015564202335	0.0282066337716818	1.00024946726367	0.0195615573521617	2.70531191280996	0.996587985971551	0.00341201402844926	0.996587985971551	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	2.86591881455221	0.214124805352847	NA	NA	NA	NA	NA	NA	NA
KIT|PGLS	KIT|PGLS	KIT	PGLS	Jen Uveal	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.326855341027802	0.362356115935227	0.817575238096583	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0195018341013973	2.3927816176343	0.991639404852299	0.00836059514770082	0.991639404852299	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	7.32030414932561	5.10307794659757	NA	NA	NA	NA	NA	NA	NA
ARID4A|DZIP3	ARID4A|DZIP3	ARID4A	DZIP3	Achilles	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	-0.187232708174401	-0.196754337387097	0.830730680432807	96	3	32	2	6.25	92.8015564202335	0.0282066337716818	1.00024946726367	0.0196403124417786	-1.60521415972376	0.0542233411849424	0.945776658815058	0.0542233411849424	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.19534759832222	3.78240856492737	NA	NA	NA	NA	NA	NA	NA
ABCA3|MBD4	ABCA3|MBD4	ABCA3	MBD4	Jen Uveal	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.226450709955005	0.195152250452424	0.837359459146181	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0197100890598141	1.18913381013623	0.882806492173321	0.117193507826679	0.882806492173321	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.189033824390017	3.76553474636298	NA	NA	NA	NA	NA	NA	NA
GNB3|KLF5	GNB3|KLF5	GNB3	KLF5	Emanuel	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.300871487812254	0.458622463617474	0.956706791559031	96	3	32	1	3.12	92.8015564202335	0.0282066337716818	1.00024946726367	0.0209663767694231	2.97253202676828	0.99852322802772	0.00147677197227969	0.99852322802772	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.895302621333307	2.40053792958373	NA	NA	NA	NA	NA	NA	NA
MANF|CDNF	CDNF|MANF	MANF	CDNF	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.177194494287625	0.179561160124778	0.827253464391269	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0196037101676571	1.08100145081708	0.860151765863687	0.139848234136313	0.860151765863687	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	6.81403764753998	0.263034405833794	NA	NA	NA	NA	NA	NA	NA
PHLDA1|PHLDA2	PHLDA1|PHLDA2	PHLDA1	PHLDA2	Jen Uveal	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.145894735946329	0.159117974703296	0.705506154122494	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.018322159533249	0.967139099375028	0.833262749113282	0.166737250886718	0.833262749113282	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	4.69877410890368	1.74846123300404	NA	NA	NA	NA	NA	NA	NA
DYNLT1|DYNLT3	DYNLT1|DYNLT3	DYNLT1	DYNLT3	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.478141251858426	0.391144472646954	1.00398926857132	69	3	23	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0256603270307638	2.26569348259527	0.988264921568603	0.0117350784313969	0.988264921568603	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	6.76593249347046	3.57773093149008	NA	NA	NA	NA	NA	NA	NA
ZDHHC13|ZDHHC17	ZDHHC13|ZDHHC17	ZDHHC13	ZDHHC17	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	-0.241383755729353	-0.375022594733376	1.05949044167468	96	3	32	3	9.38	92.8015564202335	0.0282066337716818	1.00024946726367	0.0220483099285352	-2.71559094800699	0.00330788012432317	0.996692119875677	0.00330788012432317	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	2.23572705983806	4.08746284125034	NA	NA	NA	NA	NA	NA	NA
DEGS1|DEGS2	DEGS1|DEGS2	DEGS1	DEGS2	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.336146316358222	0.311366587729598	0.801811300312465	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.019335897914196	2.03633703927361	0.979141738532399	0.0208582614676007	0.979141738532399	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	6.80102928380819	0.0285691521967709	NA	NA	NA	NA	NA	NA	NA
SPTA1|SPTAN1	SPTA1|SPTAN1	SPTA1	SPTAN1	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.289014517279904	0.3406643211569	0.691352432150172	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0181731729861719	2.31779933427582	0.989769885344235	0.0102301146557645	0.989769885344235	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	1.37295209791183	5.4988890869768	NA	NA	NA	NA	NA	NA	NA
KIT|SNTA1	KIT|SNTA1	KIT	SNTA1	Jen Uveal	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.380186914395836	0.390104516530502	0.589907326747794	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.01710532977141	2.76707108836926	0.997171879013619	0.00282812098638063	0.997171879013619	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	7.32030414932561	3.59454854955035	NA	NA	NA	NA	NA	NA	NA
PCBD2|PCBD1	PCBD1|PCBD2	PCBD2	PCBD1	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.245251731933681	0.221553737345359	0.558357703796315	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0167732284771839	1.49289526001483	0.932267696952361	0.0677323030476392	0.932267696952361	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	2.42223300068305	5.37364821133469	NA	NA	NA	NA	NA	NA	NA
MACF1|DST	DST|MACF1	MACF1	DST	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.332183091919854	0.284008634829592	0.76723699423945	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0189719578502696	1.8571537600796	0.96835535926005	0.03164464073995	0.96835535926005	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	5.26190685982807	4.36876834909033	NA	NA	NA	NA	NA	NA	NA
IKBKB|CHUK	CHUK|IKBKB	IKBKB	CHUK	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.343496177510697	0.315409499106428	0.962517694502702	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0210275441688301	1.98058958728207	0.976181341195329	0.0238186588046709	0.976181341195329	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	2.95046841415012	3.97727992349992	NA	NA	NA	NA	NA	NA	NA
SERPINA11|HMSD	HMSD|SERPINA11	SERPINA11	HMSD	Achilles	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.215268057682551	0.272196988855788	0.849818471397003	93	3	31	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.020132936261332	1.71956699097427	0.95724440966875	0.0427555903312496	0.95724440966875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA
PTCH2|PTCH1	PTCH1|PTCH2	PTCH2	PTCH1	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.16703627950115	0.190808559085401	0.813310410606156	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0194569411804454	1.16570430574373	0.878132990644053	0.121867009355947	0.878132990644053	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.505890929729957	1.6507645591169	NA	NA	NA	NA	NA	NA	NA
RIMKLB|TTC7A	RIMKLB|TTC7A	RIMKLB	TTC7A	Emanuel	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.126167596503998	0.28378360086375	1.20949444594734	72	3	24	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0279309120050504	1.52925234033541	0.936899050153937	0.0631009498460631	0.936899050153937	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	4.19927972133662	1.25701061820602	NA	NA	NA	NA	NA	NA	NA
DLL4|DLL1	DLL1|DLL4	DLL4	DLL1	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.367070638338072	0.474667295997065	0.598478434842739	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0171955519618831	3.40467089905924	0.999668780823695	0.000331219176304631	0.999668780823695	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	2.16027483140859	0.01435529297707	NA	NA	NA	NA	NA	NA	NA
CRYBB2|KIT	CRYBB2|KIT	CRYBB2	KIT	Jen Uveal	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.334233832266001	0.361576603455707	0.612738426732293	84	3	28	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0182781696470601	2.4658129189397	0.993164864392658	0.00683513560734206	0.993164864392658	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	7.32030414932561	NA	NA	NA	NA	NA	NA	NA
UTRN|DMD	DMD|UTRN	UTRN	DMD	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.268838098212769	0.325641711096542	0.757975477031403	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.018874468195448	2.16498465651391	0.984805569843044	0.0151944301569555	0.984805569843044	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.16188768237689	1.0496307677246	NA	NA	NA	NA	NA	NA	NA
MPC1|MPC1L	MPC1|MPC1L	MPC1	MPC1L	paralog	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.367678212991914	0.345366023835475	0.924051443176591	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0206226362601342	2.20854108664618	0.986396711506975	0.0136032884930251	0.986396711506975	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	5.57167680997093	0	NA	NA	NA	NA	NA	NA	NA
STX17|ZFYVE19	STX17|ZFYVE19	STX17	ZFYVE19	Achilles	MP46	MP46 D64	Uveal melanoma	ACH-002011	SIDM01789	0.307729193763835	0.344419467308022	0.963221867091413	96	3	32	0	0	92.8015564202335	0.0282066337716818	1.00024946726367	0.0210349565118692	2.18026198550673	0.985380976396937	0.0146190236030631	0.985380976396937	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	2.62993940943954	3.7158933705476	NA	NA	NA	NA	NA	NA	NA
